customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability
5111,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.25,69.25,1,0.995
1202,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.2,25.2,1,0.895
3258,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.0,96.45,1,0.77
1302,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15,1,0.9379642857142858
6518,1,0,0,1,3,1,0,0,0,0,0,0,2,0,0,1,1,54.7,169.45,1,0.805
1963,0,0,1,1,14,1,2,1,0,0,2,0,0,2,0,1,2,87.25,1258.6,1,0.86
812,1,0,1,0,10,1,0,1,0,0,0,0,2,0,0,1,2,79.95,857.2,1,0.915
6614,0,0,0,0,18,1,2,1,0,0,0,2,2,0,0,1,2,88.35,1639.3,1,0.825
5624,0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,94.75,889.9,1,0.955
2662,0,1,0,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.05,1290.0,1,0.92
2267,1,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,2,78.45,330.05,1,0.805
1754,1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,237.95,1,0.84
5145,1,0,1,0,10,1,2,1,0,0,0,0,2,0,0,1,2,85.6,813.85,1,0.94
4643,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.2,79.2,1,0.98
2324,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,49.95,49.95,1,0.81
6070,0,1,1,0,34,1,2,1,0,2,2,0,0,2,0,1,2,94.25,3217.55,1,0.865
6691,0,0,0,0,64,1,2,1,0,0,2,0,2,2,1,1,1,100.05,6254.2,1,0.74
3843,0,1,0,0,4,1,0,1,0,2,2,0,2,2,0,1,1,99.8,442.85,1,0.945
4931,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,76.0,76.0,1,0.865
4987,0,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,170.85,1,0.99
3801,1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,1,84.4,732.5,1,0.93
466,1,0,1,0,15,1,2,1,0,0,2,0,2,2,0,1,2,101.1,1504.05,1,0.935
1078,1,0,0,0,12,1,2,1,0,0,0,2,2,2,0,1,3,99.95,1132.75,1,0.93
6709,0,0,0,0,2,1,2,1,0,0,2,0,2,0,0,1,2,91.4,193.6,1,0.9
340,0,1,0,0,5,1,0,1,0,0,2,0,0,0,0,1,1,75.55,349.65,1,0.86
2041,1,0,0,1,4,1,2,1,0,0,0,2,0,0,0,0,1,80.8,332.45,1,0.905
2422,0,0,1,0,16,1,2,1,0,2,0,0,2,2,0,1,2,100.0,1534.75,1,0.705
2042,1,0,0,0,5,1,2,1,0,2,2,0,0,0,0,1,2,85.3,424.15,1,0.945
3334,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.4,281.0,1,0.825
3833,1,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,0,98.8,3475.55,1,0.77
5026,0,0,0,0,24,1,2,1,0,0,2,0,2,2,0,1,2,98.75,2407.3,1,0.92
6937,1,0,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,104.7,4346.4,1,0.875
6533,0,1,0,0,13,1,0,1,0,0,2,0,2,2,0,1,2,96.85,1235.55,0,0.915
6900,1,1,0,0,22,1,2,1,0,0,0,0,2,2,0,1,2,96.7,2082.95,1,0.73
3694,0,0,0,0,2,1,0,0,0,2,0,2,0,0,0,1,1,55.05,102.75,1,0.845
2270,1,1,0,0,19,1,2,1,0,2,0,0,2,0,0,1,2,88.2,1775.8,1,0.75
359,1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,0,2,75.65,1146.65,1,0.835
3717,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.7,74.7,1,0.98
746,1,0,0,0,17,1,0,1,0,0,2,0,0,0,0,1,2,76.65,1313.55,1,0.775
451,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.8,25.8,1,0.97
5589,0,0,0,0,2,0,1,0,2,2,0,0,0,2,0,1,2,42.6,72.4,1,0.865
2584,1,0,1,1,2,1,0,1,0,0,2,2,0,2,0,0,1,90.0,190.05,1,0.865
6015,0,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,75.35,1025.95,1,0.775
216,0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,69.95,330.15,1,0.735
7006,1,1,1,0,6,1,2,1,0,0,2,0,0,0,0,1,2,80.8,457.1,0,0.735
2222,0,0,0,0,1,1,0,1,0,2,0,2,2,0,0,0,2,91.7,91.7,1,0.875
436,0,0,0,0,16,1,2,1,0,2,2,0,0,2,0,1,1,95.6,1555.65,1,0.855
793,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.95,74.95,1,0.79
1821,1,1,0,0,10,1,2,1,0,0,0,0,2,2,0,1,2,95.35,898.35,1,0.93
5446,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,45.0,127.1,1,0.86
823,0,0,0,0,7,1,0,0,0,0,0,2,2,0,0,1,3,59.5,415.95,1,0.71
6596,1,1,1,0,12,1,0,1,0,0,0,0,0,2,0,1,2,80.45,950.2,1,0.84
5936,0,0,1,1,42,1,0,1,0,0,0,0,2,0,0,1,1,77.95,3384.0,1,0.745
1898,1,1,0,0,2,1,0,1,0,2,0,0,0,0,0,1,2,74.7,165.4,1,0.79
2132,1,1,0,0,1,1,2,1,0,0,2,0,2,0,0,1,2,88.8,88.8,1,0.945
4273,1,0,0,0,30,1,0,1,0,0,0,0,2,2,0,1,2,90.25,2755.35,1,0.755
2909,1,1,1,0,13,1,0,1,0,2,0,2,0,2,0,1,0,89.05,1169.35,1,0.84
5679,0,1,0,0,23,1,0,1,0,2,0,0,2,2,0,1,2,94.75,2293.6,1,0.78
2030,0,0,1,0,56,1,2,1,0,2,0,0,2,2,1,1,2,98.25,5508.35,1,0.735
2965,0,1,1,0,17,1,2,1,2,0,2,0,0,0,0,1,0,85.35,1463.45,1,0.72
1278,1,0,0,0,48,1,2,1,0,2,2,0,2,2,1,1,1,106.1,5082.8,1,0.755
3273,1,1,0,0,17,1,0,0,0,0,0,0,0,0,0,1,2,45.05,770.6,1,0.78
2323,0,0,0,0,34,1,2,1,2,2,2,0,2,2,0,1,3,109.8,3587.25,1,0.75
6663,0,1,0,0,42,1,2,1,0,0,0,0,2,0,0,1,2,84.65,3541.35,1,0.76
3859,1,0,1,1,11,1,0,1,0,0,0,0,2,0,0,1,0,79.5,868.5,1,0.815
2116,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,3,85.8,85.8,1,0.97
6043,1,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.1,79.1,1,0.985
847,1,0,1,1,50,1,2,1,2,0,2,0,2,2,0,0,1,105.95,5341.8,1,0.79
1392,1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.75,324.6,1,0.86
3805,1,0,1,0,51,1,2,1,0,0,0,0,2,2,0,1,2,94.65,4812.75,1,0.82
3398,0,0,0,0,46,1,2,1,0,0,0,0,2,2,0,0,0,96.05,4399.5,1,0.735
246,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,34.7,34.7,1,0.91
6053,1,0,0,0,3,1,2,1,0,0,0,0,0,2,0,1,2,85.3,264.8,1,0.92
3078,0,0,1,0,21,1,2,1,2,0,2,0,2,2,0,1,0,104.4,2200.25,1,0.88
64,1,0,0,1,1,1,2,1,0,0,2,0,2,2,0,1,2,99.75,99.75,1,0.97
4193,0,1,0,0,17,1,2,1,0,0,0,0,2,2,0,1,2,94.2,1608.15,0,0.8
2719,1,0,0,0,1,1,2,0,0,0,0,0,2,0,0,1,2,59.85,59.85,1,0.78
5928,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,1,1.0
6898,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,69.9,1,0.7283333333333333
2234,0,0,1,1,3,1,2,1,0,0,0,0,0,2,0,1,0,84.75,264.85,1,0.94
6627,1,0,0,0,14,1,2,1,0,0,0,2,2,0,0,1,2,89.95,1178.4,1,0.935
5082,1,1,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,90.5,1201.15,1,0.925
5108,1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,79.0,143.65,1,0.885
5932,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.65,71.65,1,0.98
5322,0,0,0,0,38,1,0,1,0,2,2,2,0,0,0,1,1,84.25,3264.5,1,0.725
2158,0,0,0,0,12,1,0,1,0,0,0,0,0,2,0,0,0,78.1,947.3,1,0.77
4184,0,0,1,0,19,1,2,1,0,0,2,0,0,2,0,0,3,89.65,1761.05,1,0.735
6467,0,0,0,0,10,1,2,1,2,0,0,0,2,2,0,1,2,98.7,973.25,1,0.955
4901,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,76.35,76.35,1,0.99
6755,1,1,1,0,32,1,2,1,0,0,0,0,0,2,0,1,2,85.0,2642.05,1,0.81
2464,1,1,1,0,32,1,2,1,0,0,0,0,0,2,0,0,2,85.3,2661.1,1,0.77
3457,0,0,0,1,31,1,2,1,0,0,0,0,2,0,0,1,1,86.55,2697.4,1,0.765
6004,1,0,0,0,19,1,0,1,0,2,0,0,0,0,0,1,1,73.85,1424.5,1,0.785
2181,1,1,1,0,57,0,1,0,0,0,0,0,2,2,0,1,2,44.85,2572.95,1,0.715
5731,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.1,45.1,1,0.8
4505,1,0,0,0,24,1,0,1,0,0,0,2,2,2,0,1,2,96.0,2122.45,1,0.73
1708,0,0,1,0,2,0,1,0,0,0,0,0,0,2,0,1,2,35.1,68.75,1,0.855
2560,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,46.2,46.2,1,0.835
1103,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.15,45.15,1,0.81
4752,1,1,0,0,1,0,1,0,0,2,2,0,0,2,0,1,2,43.3,43.3,1,0.895
3134,0,1,0,0,38,1,0,0,2,2,0,0,0,0,0,1,1,57.15,2250.65,1,0.725
5312,0,0,1,0,19,1,0,1,2,0,0,0,0,0,0,1,2,73.2,1441.1,1,0.715
2905,1,0,0,0,52,1,0,1,0,2,0,0,0,2,0,1,2,85.35,4338.6,1,0.72
5009,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,45.95,1,0.805
2433,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.05,70.05,1,0.8273809523809526
4578,1,0,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,86.0,165.45,1,0.955
6237,0,1,1,0,35,1,2,1,2,2,0,2,2,0,0,1,0,100.5,3653.35,1,0.74
4803,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,21.0,21.0,1,0.7985
2187,1,0,0,0,56,1,2,1,0,2,0,2,0,2,0,1,2,94.45,5124.6,1,0.715
3307,0,0,0,0,44,1,2,1,0,2,2,0,0,0,0,1,0,84.8,3862.55,1,0.8
2766,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,3,50.9,50.9,1,0.85
3175,1,0,1,1,47,1,2,1,0,0,2,2,2,2,0,1,0,107.35,5118.95,1,0.81
3192,0,0,0,0,3,1,0,1,2,2,0,0,0,0,0,1,2,79.1,246.5,1,0.74
5802,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,80.75,159.45,1,0.96
3556,1,0,0,1,1,1,0,1,0,2,0,0,0,0,0,1,2,75.35,75.35,1,0.945
4115,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.45,75.45,1,0.9
3863,0,0,1,0,7,1,0,1,0,0,0,0,2,0,0,1,2,81.1,576.65,1,0.775
694,1,0,1,0,11,1,2,1,0,0,0,0,0,0,0,1,2,74.95,825.7,1,0.875
6670,1,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.55,93.55,1,1.0
226,0,0,1,0,58,1,2,1,0,0,2,2,2,2,0,1,1,102.1,5885.4,1,0.72
3846,0,0,1,1,25,1,0,1,0,2,2,0,2,0,0,1,0,89.15,2257.75,1,0.81
2390,1,1,1,0,58,1,2,1,2,2,2,0,2,2,1,1,2,108.85,6287.25,1,0.705
3137,0,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,84.75,1350.15,1,0.94
6916,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,45.7,45.7,1,0.88
5667,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.95,69.95,1,0.9633333333333333
5395,0,0,1,0,2,0,1,0,0,0,0,0,2,2,0,0,2,44.6,97.1,1,0.88
2703,1,0,0,0,23,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1710.45,1,0.8
6034,1,0,0,0,24,1,2,1,0,0,2,0,2,0,0,1,3,89.85,2165.05,1,0.72
6448,0,0,1,1,49,1,2,1,0,2,0,0,2,2,1,0,3,100.45,4941.8,1,0.765
131,1,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,2,47.15,223.15,1,0.845
6622,0,0,0,1,4,1,2,1,0,0,2,2,0,0,0,1,3,87.1,341.45,1,0.865
2139,1,0,0,0,5,1,2,1,0,0,0,0,0,0,0,1,0,75.9,357.75,1,0.935
4845,0,0,1,0,47,1,2,1,2,2,2,0,2,0,0,1,2,98.75,4533.7,1,0.765
6251,0,0,0,0,10,1,2,1,0,0,0,0,0,2,0,0,2,86.45,830.85,1,0.81
5017,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.3,45.3,1,0.755
3351,0,1,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.0,371.65,1,0.78
2635,0,0,1,0,15,1,0,1,0,0,0,0,2,2,0,0,2,88.15,1390.6,1,0.845
5888,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,20.2,1,0.8746666666666666
6468,0,0,1,1,26,1,0,1,0,0,0,0,2,2,0,1,2,90.8,2361.8,1,0.815
4457,1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,2,79.35,1730.35,1,0.725
7009,1,1,0,0,21,1,0,1,0,0,2,0,2,2,0,1,0,96.8,2030.3,1,0.835
4369,1,0,1,0,47,1,2,1,0,2,2,0,0,0,0,1,0,83.35,4065.0,1,0.81
6841,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,2,49.4,106.55,1,0.79
1480,0,0,1,0,22,1,2,0,2,0,0,2,2,2,0,1,2,79.2,1742.75,1,0.705
4499,0,0,0,0,1,1,0,1,2,0,0,0,2,2,0,1,2,95.6,95.6,1,0.935
6074,0,0,0,0,49,1,2,0,2,2,0,0,0,0,0,1,1,59.75,2934.3,1,0.725
2215,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,71.35,71.35,1,0.96
3446,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.15,20.15,1,0.9361666666666666
734,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,69.75,69.75,1,0.905
2044,1,0,1,1,17,1,0,1,0,0,0,0,2,0,0,0,2,80.85,1400.85,1,0.84
2675,0,0,0,0,4,0,1,0,2,2,0,0,0,0,0,1,2,33.65,137.85,1,0.84
6539,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.95,79.95,1,0.95
2169,0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,1,85.2,627.4,1,0.85
629,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,75.25,242.0,1,0.88
3030,1,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,2,54.35,54.35,1,0.835
6880,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.3,75.3,1,0.845
5707,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.55,70.55,1,0.76
2103,0,0,1,1,33,1,2,1,0,0,0,0,0,2,0,0,1,86.15,2745.7,1,0.77
357,0,0,1,0,30,1,2,1,0,0,0,0,0,2,0,1,2,85.0,2624.25,1,0.825
1884,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,80.55,184.1,1,0.93
3641,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,1,2,75.8,160.75,1,0.93
2824,1,1,1,0,29,1,2,1,0,0,2,0,2,2,0,1,2,98.5,3004.15,1,0.86
6387,1,1,1,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.25,1233.65,1,0.91
6128,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,3,74.4,527.9,1,0.77
5615,0,0,0,0,30,1,0,1,0,0,0,2,2,0,0,0,2,85.15,2555.9,1,0.76
3279,0,1,0,0,2,1,2,1,0,0,2,0,0,2,0,1,2,88.55,179.25,1,0.995
2798,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,91.3,91.3,1,0.965
1723,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.5,79.5,1,0.99
2239,1,1,1,0,57,1,2,1,0,2,2,0,0,2,0,1,0,95.25,5427.05,1,0.755
2985,0,0,1,0,7,1,0,1,0,0,2,0,2,0,0,1,2,86.25,587.1,1,0.875
5116,0,1,1,0,1,1,2,1,0,0,2,0,2,2,0,1,2,100.8,100.8,1,0.99
5911,0,0,0,0,14,1,0,1,0,2,0,0,0,2,0,1,2,86.3,1180.95,1,0.75
5800,0,0,0,0,28,1,2,1,0,2,0,0,0,2,0,1,2,89.95,2625.55,1,0.8
1735,1,1,1,0,17,1,0,1,0,2,0,0,0,0,0,1,2,76.45,1233.4,1,0.82
5099,0,0,1,1,1,1,2,1,2,0,2,0,2,2,0,1,2,102.45,102.45,1,0.925
4392,0,0,0,0,3,1,0,1,0,0,2,2,0,0,0,0,1,80.1,217.55,1,0.825
3149,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.2,146.05,1,0.88
1717,0,0,0,0,6,1,0,1,2,2,2,2,0,2,0,1,0,98.15,567.45,1,0.84
93,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.9,70.9,1,1.0
2903,0,1,0,0,3,1,0,1,0,0,2,0,2,0,0,1,2,86.85,220.95,1,0.915
205,1,0,1,1,23,1,0,1,2,0,0,2,2,2,0,1,2,99.85,2331.3,1,0.775
5098,1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.5,74.5,1,0.98
1894,0,1,0,0,8,1,2,1,0,0,0,2,2,2,0,1,1,100.15,908.55,0,0.815
1089,1,1,1,1,66,1,2,1,0,0,2,0,2,2,0,1,1,99.5,6822.15,1,0.775
4346,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.55,71.55,1,0.965
3853,1,1,1,0,69,1,2,1,0,2,2,2,2,2,2,1,0,108.4,7318.2,1,0.73
5280,0,0,1,0,13,0,1,0,0,0,2,0,2,2,0,1,0,48.75,633.4,1,0.79
5291,0,0,0,0,4,1,2,1,0,0,0,0,2,0,0,1,2,85.65,321.65,1,0.95
1364,1,0,0,0,12,1,2,1,0,2,2,0,2,2,0,1,2,106.7,1253.9,1,0.815
1830,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.15,25.15,1,0.89
2713,0,0,1,0,54,1,2,1,0,2,2,2,2,2,1,0,2,110.35,5893.15,1,0.72
1903,0,1,1,0,15,1,2,1,0,0,2,2,0,0,0,1,2,83.05,1258.3,1,0.79
2243,1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,0,70.4,1214.05,1,0.81
3207,0,1,0,0,56,1,2,1,0,2,2,0,2,2,1,1,0,104.75,5510.65,1,0.745
2867,0,1,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,94.25,1973.75,1,0.855
6162,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,84.0,424.75,0,0.805
3589,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,45.95,1,0.885
1247,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.15,70.15,1,0.765
142,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,85.55,85.55,1,0.97
1995,0,0,1,0,35,1,0,1,0,0,0,0,0,0,0,1,2,70.3,2416.55,1,0.8
2639,1,1,1,0,32,1,2,1,0,2,2,0,2,2,0,0,0,106.35,3520.75,1,0.77
3616,0,0,1,1,33,1,2,1,2,0,2,0,2,2,1,1,3,103.7,3467.0,1,0.74
2607,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,88.35,88.35,1,0.935
2029,0,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.2,777.3,1,0.83
5332,0,0,0,0,5,1,0,1,0,2,0,0,2,2,0,1,2,96.25,512.45,1,0.92
6965,0,1,1,1,40,1,2,1,0,0,0,0,2,2,0,1,1,94.55,3640.45,1,0.775
5568,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.9,35.9,1,0.885
5866,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,3,24.45,47.5,1,0.92
5031,0,0,0,0,8,1,2,1,2,0,0,2,2,2,0,1,0,103.35,847.3,1,0.91
6373,0,1,0,0,2,1,0,1,0,0,0,0,2,0,0,0,3,81.5,162.55,0,0.815
1496,1,1,0,0,7,1,2,1,0,0,0,0,2,0,0,1,2,84.8,546.95,1,0.87
863,0,1,0,0,31,1,2,1,0,2,0,0,2,2,0,1,2,99.95,3186.65,1,0.84
6489,0,1,0,0,14,1,2,1,0,2,2,0,2,2,0,1,2,104.85,1531.4,1,0.91
2320,1,0,1,1,28,1,2,1,2,2,0,0,2,2,1,0,2,106.1,2847.4,1,0.71
5997,0,0,0,0,5,1,0,1,0,2,0,2,0,2,0,1,2,89.35,461.7,1,0.86
1785,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,77.15,77.15,1,0.975
1182,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,35.25,35.25,1,0.885
1803,1,0,1,0,4,0,1,0,0,2,0,0,2,2,0,1,2,48.55,201.0,1,0.84
909,0,0,1,0,53,1,2,1,0,2,0,0,2,2,0,1,1,98.4,5149.5,1,0.73
268,1,1,1,0,59,1,2,1,0,0,0,0,2,2,0,1,0,93.85,5574.75,1,0.77
5420,1,1,1,1,46,1,2,1,2,2,2,0,2,0,0,1,2,100.7,4541.2,1,0.82
6981,0,0,0,0,14,1,2,1,0,0,2,0,0,0,0,1,2,80.45,1072.0,1,0.815
6481,1,0,1,0,13,0,1,0,2,0,0,2,2,2,0,1,2,54.45,706.85,1,0.74
1094,1,0,0,0,35,1,2,1,0,0,0,0,0,0,0,0,1,75.35,2636.05,1,0.78
5969,1,0,0,0,2,1,0,1,2,0,0,0,0,0,0,1,2,75.7,189.2,1,0.78
2588,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,74.25,74.25,1,0.865
6296,0,1,0,0,25,1,2,1,0,2,0,0,0,2,0,1,2,89.7,2187.55,1,0.935
5855,0,1,0,0,16,1,2,1,0,0,0,0,2,2,0,1,2,96.4,1581.2,1,0.945
3670,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.5,69.5,1,0.945
3812,1,1,1,0,36,1,2,1,0,0,0,0,0,2,0,1,1,85.25,3132.75,1,0.8
4074,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.4,19.4,1,0.7183333333333334
6300,0,0,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,83.3,803.3,1,0.78
2977,0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,80.1,679.3,1,0.82
650,1,0,0,0,13,1,2,1,2,0,0,0,2,2,0,0,3,98.15,1230.25,1,0.855
5797,1,0,0,0,46,1,2,1,2,2,0,0,0,2,0,1,2,93.7,4154.8,1,0.705
3607,1,1,0,0,25,1,2,1,0,2,2,0,2,2,0,0,3,105.95,2655.25,1,0.84
276,1,0,1,0,60,1,2,1,0,2,2,0,2,0,0,1,2,95.75,5742.9,1,0.805
6750,1,0,1,0,30,1,2,1,0,0,0,0,2,2,0,1,1,94.05,2866.45,1,0.81
2847,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,3,54.75,54.75,1,0.92
3456,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,94.6,94.6,1,0.965
228,0,1,1,1,31,1,0,1,0,0,2,2,2,2,0,1,2,98.9,2911.3,1,0.77
5356,1,1,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,76.05,231.8,1,0.985
3926,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.75,69.75,1,0.99
3093,1,0,1,0,61,1,2,1,0,2,2,0,2,2,0,1,2,105.55,6281.45,1,0.78
4225,1,0,1,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.3,738.2,1,0.93
86,0,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,3,80.2,80.2,1,0.78
2325,0,1,0,0,33,1,2,1,0,2,2,2,2,2,0,1,2,110.45,3655.45,1,0.75
3540,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,70.7,140.7,1,0.745
4861,1,1,1,0,7,1,2,1,0,0,2,0,2,2,0,1,2,99.25,665.45,1,0.995
4873,1,0,1,0,1,1,0,1,0,0,0,2,2,0,0,1,2,84.8,84.8,1,0.835
4800,1,0,0,0,52,1,0,1,0,2,2,2,2,2,1,1,0,105.0,5426.85,1,0.755
1669,1,0,0,0,22,1,2,0,2,0,0,0,0,0,0,1,2,54.45,1127.35,1,0.73
1489,0,0,1,0,47,1,0,1,0,0,2,0,0,2,0,1,2,85.3,4045.65,1,0.815
2475,0,0,0,0,33,1,2,1,0,0,0,0,0,2,0,1,2,83.35,2757.85,1,0.865
1878,1,0,1,0,1,1,0,1,0,0,0,0,2,2,0,1,2,90.75,90.75,1,0.93
6724,0,0,0,1,4,1,2,1,0,2,0,0,2,0,0,0,3,89.6,365.65,1,0.825
5917,1,0,0,0,2,0,1,0,0,0,2,0,2,2,0,1,2,49.25,90.35,1,0.965
3250,0,0,0,0,19,1,2,1,2,2,0,0,0,2,0,1,2,95.15,1789.25,1,0.875
5966,1,0,0,0,22,1,2,1,2,0,0,0,2,2,0,1,0,101.35,2317.1,1,0.79
1784,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,1,70.05,266.9,1,0.895
5208,1,0,1,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.65,301.4,1,0.885
6640,1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,3,50.4,206.6,1,0.825
5766,0,0,0,0,7,1,2,1,2,0,0,0,0,0,0,1,3,79.65,604.7,1,0.755
2983,1,1,0,0,19,1,2,1,0,0,2,0,0,0,0,1,2,79.85,1471.75,1,0.87
1077,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,78.75,412.1,1,0.94
1648,1,1,1,1,8,1,0,1,0,0,0,0,2,0,0,1,1,80.45,583.45,1,0.815
3325,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,3,50.1,50.1,1,0.745
5375,1,0,1,0,2,1,0,1,0,0,2,0,0,0,0,0,2,76.4,151.8,1,0.82
5621,1,0,0,0,3,1,0,1,0,0,2,2,2,2,0,1,2,98.7,293.65,1,0.87
